Date	Visiting Team	Visiting League	Visiting Team Game	Home Team	Home League	Home Team Game	Visiting Score	Home Score	Length in Outs	Park Code	Visit Bats	Visit Hits	Visit Doubles	Visit Triples	Visit Homeruns	Visit RBI	Visit Putouts	Visit Assist	Visit Errors	Visit Passed Balls	Visit Double Plays	Visit Tripple Plays	Home bats	Home Hits	Home Doubles	Home Triples	Home Homeruns	Home RBI	Home Putouts	Home Assist	Home Errors	Home Passed Balls	Home Double Plays	Home Triple Plays
20160708	ANA	AL	87	BAL	AL	85	9	5	54	BAL12	35	10	0	0	0	9	27	8	2	0	0	0	37	9	0	0	3	5	27	9	2	0	2	0
20160708	TBA	AL	86	BOS	AL	85	5	6	51	BOS07	36	10	1	0	2	5	24	11	0	0	0	0	33	11	0	0	1	6	27	8	0	0	0	0
20160708	ATL	NL	87	CHA	AL	86	11	8	54	CHI12	39	15	6	0	3	11	27	9	2	0	1	0	38	13	3	0	2	7	27	10	1	0	0	1
20160708	NYA	AL	86	CLE	AL	86	2	10	51	CLE08	33	7	3	0	1	2	24	5	0	0	0	0	33	9	2	0	5	10	27	8	0	0	1	0
20160708	OAK	AL	87	HOU	AL	87	9	10	52	HOU03	38	14	3	1	2	8	25	14	0	0	0	0	36	12	0	0	2	10	27	11	0	1	2	0
20160708	SEA	AL	87	KCA	AL	86	3	2	54	KAN06	32	7	2	0	0	1	27	12	0	0	1	0	31	6	1	0	1	2	27	10	1	0	1	0
20160708	MIN	AL	86	TEX	AL	88	5	6	51	ARL02	32	7	3	0	1	5	24	9	1	0	0	0	32	10	2	2	0	6	27	12	0	0	1	0
20160708	DET	AL	87	TOR	AL	89	0	6	51	TOR02	34	7	1	0	0	0	24	11	0	0	3	0	33	13	2	0	1	5	27	9	0	1	0	0
20160708	PHI	NL	88	COL	NL	86	5	3	54	DEN02	35	7	2	0	1	4	27	8	0	0	2	0	37	12	4	0	0	3	27	12	2	0	0	0
20160708	SDN	NL	87	LAN	NL	89	6	10	51	LOS03	39	14	1	0	2	6	24	11	2	0	2	0	33	14	4	0	5	10	27	8	1	0	1	0
20160708	CIN	NL	87	MIA	NL	86	1	3	51	MIA02	29	6	0	0	0	1	24	7	0	0	2	0	29	7	3	0	1	3	27	11	2	0	1	0
20160708	SLN	NL	86	MIL	NL	85	3	4	53	MIL06	36	8	1	0	1	3	26	12	1	0	0	0	32	6	2	0	3	4	27	8	2	1	0	0
20160708	WAS	NL	88	NYN	NL	86	3	1	54	NYC20	29	4	1	0	1	3	27	8	0	0	1	0	30	4	1	0	1	1	27	11	1	0	1	0
20160708	CHN	NL	86	PIT	NL	87	4	8	51	PIT08	32	6	1	1	2	4	24	11	2	0	0	0	35	10	1	0	2	6	27	9	2	0	3	0
20160708	ARI	NL	88	SFN	NL	88	2	6	51	SFO03	33	7	0	0	1	2	24	12	1	0	0	0	33	8	3	0	2	5	27	10	0	0	1	0
20160709	ANA	AL	88	BAL	AL	86	2	3	51	BAL12	31	8	0	0	0	2	24	7	0	0	2	0	31	10	1	0	1	2	27	16	0	0	2	0
20160709	TBA	AL	87	BOS	AL	86	1	4	51	BOS07	33	7	2	0	1	1	24	11	1	0	1	0	32	8	1	0	1	4	27	9	1	0	1	0
20160709	ATL	NL	88	CHA	AL	87	4	5	51	CHI12	34	8	1	0	3	4	24	12	2	0	3	0	33	11	1	0	1	5	27	12	0	0	1	0
20160709	NYA	AL	87	CLE	AL	87	7	6	66	CLE08	46	14	3	1	1	7	33	13	0	0	0	0	42	11	4	0	0	6	33	9	2	0	1	0
20160709	OAK	AL	88	HOU	AL	88	3	2	54	HOU03	35	10	1	1	1	3	27	11	0	0	1	0	32	6	1	0	0	2	27	10	0	0	2	0
20160709	SEA	AL	88	KCA	AL	87	3	5	51	KAN06	33	8	2	0	1	3	24	15	0	0	1	0	35	12	3	0	1	5	27	14	0	0	0	0
20160709	MIN	AL	87	TEX	AL	89	8	6	54	ARL02	38	12	5	0	2	6	27	9	1	0	1	0	38	13	2	0	1	5	27	10	1	0	1	0
20160709	DET	AL	88	TOR	AL	90	3	2	54	TOR02	33	7	2	0	1	3	27	5	2	0	0	0	33	6	0	1	1	2	27	12	1	1	1	0
20160709	PHI	NL	89	COL	NL	87	3	8	51	DEN02	39	13	2	0	1	3	24	8	0	0	1	0	33	10	2	2	1	8	27	9	1	0	1	0
20160709	SDN	NL	88	LAN	NL	90	3	4	51	LOS03	30	3	1	0	1	3	24	12	2	0	2	0	32	9	2	0	0	3	27	3	0	0	0	0
20160709	CIN	NL	88	MIA	NL	87	2	4	51	MIA02	34	8	3	0	1	2	24	10	0	0	1	0	31	8	2	0	0	3	27	7	0	0	0	0
20160709	SLN	NL	87	MIL	NL	86	8	1	54	MIL06	36	10	3	1	3	8	27	8	0	0	2	0	29	4	1	0	0	1	27	11	0	0	0	0
20160709	WAS	NL	89	NYN	NL	87	6	1	54	NYC20	33	7	2	1	1	6	27	2	1	0	0	0	30	4	1	0	0	1	27	12	0	0	0	0
20160709	CHN	NL	87	PIT	NL	88	6	12	51	PIT08	39	14	5	1	1	5	24	7	1	0	1	0	31	9	0	0	4	11	27	9	0	0	1	0
20160709	ARI	NL	89	SFN	NL	89	2	4	51	SFO03	36	8	2	0	0	2	24	8	0	0	2	0	30	8	1	1	1	4	27	6	1	0	0	0
20160710	ANA	AL	89	BAL	AL	87	2	4	51	BAL12	30	5	2	0	0	2	24	11	1	0	1	0	33	12	2	0	2	4	27	6	1	0	1	0
20160710	TBA	AL	88	BOS	AL	87	0	4	51	BOS07	29	4	1	0	0	0	24	5	0	1	0	0	31	8	2	0	1	4	27	9	0	0	1	0
20160710	ATL	NL	89	CHA	AL	88	2	0	54	CHI12	32	6	2	0	2	2	27	9	0	0	3	0	31	6	0	0	0	0	27	14	1	0	2	0
20160710	NYA	AL	88	CLE	AL	88	11	7	54	CLE08	41	13	4	0	1	9	27	5	1	0	1	0	38	11	2	0	1	5	27	8	3	0	0	0
20160710	OAK	AL	89	HOU	AL	89	1	2	59	HOU03	32	4	0	0	0	1	29	10	3	0	1	0	37	8	2	0	0	1	30	14	0	0	0	0
20160710	SEA	AL	89	KCA	AL	88	8	5	54	KAN06	40	14	0	0	2	8	27	13	0	0	2	0	34	10	3	0	2	5	27	8	1	0	2	0
20160710	MIN	AL	88	TEX	AL	90	15	5	54	ARL02	44	18	3	0	4	13	27	11	1	0	3	0	33	9	2	0	1	5	27	10	3	0	1	0
20160710	DET	AL	89	TOR	AL	91	1	6	51	TOR02	33	6	0	2	0	1	24	7	0	0	1	0	37	14	1	0	1	6	27	11	0	0	0	0
20160710	PHI	NL	90	COL	NL	88	10	3	54	DEN02	39	13	1	0	2	10	27	8	1	0	1	0	36	10	3	1	1	3	27	15	0	0	1	0
20160710	SDN	NL	89	LAN	NL	91	1	3	51	LOS03	30	3	0	0	1	1	24	6	0	0	1	0	33	10	1	0	1	3	27	5	0	0	0	0
20160710	CIN	NL	89	MIA	NL	88	3	7	51	MIA02	35	9	1	0	0	3	24	10	1	1	0	0	33	10	3	0	1	5	27	9	0	0	0	0
20160710	SLN	NL	88	MIL	NL	87	5	1	54	MIL06	38	12	3	0	2	5	27	11	0	0	0	0	32	6	2	1	0	1	27	10	1	0	1	0
20160710	WAS	NL	90	NYN	NL	88	3	2	54	NYC20	30	6	0	0	1	3	27	9	0	0	1	0	31	5	0	0	2	2	27	10	0	0	1	0
20160710	CHN	NL	88	PIT	NL	89	6	5	54	PIT08	40	15	4	0	1	6	27	6	2	0	1	0	33	7	1	0	2	5	27	10	0	0	0	0
20160710	ARI	NL	90	SFN	NL	90	0	4	51	SFO03	27	1	0	0	0	0	24	7	0	0	1	0	33	11	4	0	0	4	27	11	1	0	2	0
20160715	CHA	AL	89	ANA	AL	90	0	7	51	ANA01	31	5	1	0	0	0	24	9	2	0	2	0	32	9	4	0	0	5	27	6	0	0	1	0
20160715	KCA	AL	89	DET	AL	90	2	4	51	DET05	32	5	2	0	0	1	24	8	2	0	0	0	32	8	1	0	2	4	27	7	1	0	0	0
20160715	CLE	AL	89	MIN	AL	89	5	2	54	MIN04	34	8	0	0	1	4	27	8	0	0	0	0	29	4	1	0	1	2	27	9	1	0	1	0
20160715	BOS	AL	88	NYA	AL	89	5	3	54	NYC21	35	8	0	0	3	5	27	5	0	0	0	0	31	4	0	0	0	3	27	8	0	0	0	0
20160715	TOR	AL	92	OAK	AL	90	7	8	51	OAK01	32	7	0	0	0	6	24	8	0	1	2	0	34	12	0	0	3	8	27	13	1	0	2	0
20160715	HOU	AL	90	SEA	AL	90	7	3	54	SEA03	35	11	3	0	2	5	27	14	0	0	0	0	34	8	3	0	0	2	27	16	0	0	3	0
20160715	BAL	AL	88	TBA	AL	89	4	3	54	STP01	34	7	2	0	2	4	27	8	0	0	1	0	34	9	1	1	0	3	27	5	0	0	0	0
20160715	LAN	NL	92	ARI	NL	91	13	7	54	PHO01	45	18	2	1	2	12	27	14	0	0	1	0	39	12	0	1	2	7	27	11	2	0	1	0
20160715	COL	NL	89	ATL	NL	90	11	2	54	ATL02	37	10	2	1	1	8	27	13	0	0	2	0	33	9	2	0	0	2	27	9	2	1	1	0
20160715	TEX	AL	91	CHN	NL	89	0	6	51	CHI11	31	5	0	0	0	0	24	12	2	0	1	0	31	7	2	0	0	5	27	14	0	1	0	0
20160715	MIL	NL	88	CIN	NL	90	4	5	51	CIN09	34	9	0	0	1	4	24	9	1	0	1	0	32	9	3	0	0	5	27	11	1	0	0	0
20160715	NYN	NL	89	PHI	NL	91	5	3	54	PHI13	36	9	2	0	2	5	27	10	1	0	0	0	33	5	0	1	0	3	27	7	0	0	0	0
20160715	SFN	NL	91	SDN	NL	90	1	4	51	SAN02	30	5	1	0	0	1	24	7	1	0	1	0	30	7	2	0	2	4	27	8	0	0	2	0
20160715	MIA	NL	89	SLN	NL	89	7	6	54	STL10	39	13	3	0	0	7	27	9	0	0	0	0	37	10	2	0	4	6	27	13	1	0	1	0
20160715	PIT	NL	90	WAS	NL	91	1	5	51	WAS11	30	4	0	0	0	1	24	11	1	0	2	0	29	7	0	0	1	4	27	9	0	0	1	0
20160716	CHA	AL	90	ANA	AL	91	0	1	51	ANA01	33	6	3	0	0	0	24	11	1	0	1	0	25	2	1	1	0	1	27	8	0	0	0	0
20160716	KCA	AL	90	DET	AL	91	8	4	54	DET05	36	11	2	0	0	7	27	10	0	0	2	0	32	7	1	0	1	4	27	12	0	0	2	0
20160716	CLE	AL	90	MIN	AL	90	4	5	64	MIN04	39	9	2	0	0	4	31	9	3	0	0	0	43	10	5	0	0	3	33	17	2	0	2	0
20160716	BOS	AL	89	NYA	AL	90	5	2	54	NYC21	37	10	0	0	1	5	27	9	0	0	1	0	31	5	1	0	2	2	27	10	2	0	1	0
20160716	TOR	AL	93	OAK	AL	91	4	5	51	OAK01	33	7	2	0	2	4	24	9	0	0	1	0	28	6	0	0	3	5	27	15	1	0	1	0
20160716	HOU	AL	91	SEA	AL	91	0	1	51	SEA03	31	4	3	0	0	0	24	10	0	1	2	0	25	5	1	1	0	1	27	9	0	0	0	0
20160716	BAL	AL	89	TBA	AL	90	2	1	54	STP01	33	7	1	0	1	2	27	8	0	0	0	0	30	4	1	1	0	1	27	10	0	0	1	0
20160716	LAN	NL	93	ARI	NL	92	1	2	69	PHO01	44	10	3	0	0	1	33	11	0	0	0	0	39	8	2	1	0	2	36	19	0	0	1	0
20160716	COL	NL	90	ATL	NL	91	4	3	54	ATL02	34	8	0	0	0	1	27	6	0	0	1	0	33	7	1	0	1	3	27	8	2	0	1	0
20160716	TEX	AL	92	CHN	NL	90	1	3	51	CHI11	28	3	1	0	0	1	24	6	1	0	0	0	29	4	1	0	0	3	27	11	0	0	1	0
20160716	MIL	NL	89	CIN	NL	91	9	1	54	CIN09	38	12	1	0	2	9	27	10	0	0	1	0	35	9	1	0	0	1	27	7	0	0	0	0
20160716	NYN	NL	90	PHI	NL	92	2	4	51	PHI13	29	6	3	0	0	2	24	12	1	0	0	0	34	10	3	0	1	3	27	9	0	0	1	0
20160716	SFN	NL	92	SDN	NL	91	6	7	57	SAN02	43	14	2	0	4	6	27	11	2	0	1	0	36	10	0	1	2	5	30	7	0	1	1	0
20160716	MIA	NL	90	SLN	NL	90	0	5	51	STL10	29	3	2	0	0	0	24	7	0	0	0	0	32	8	3	0	1	5	27	14	0	0	1	0
20160716	PIT	NL	91	WAS	NL	92	0	6	51	WAS11	31	6	0	0	0	0	24	8	1	0	1	0	33	10	4	0	1	5	27	12	0	0	2	0
20160717	CHA	AL	91	ANA	AL	92	1	8	51	ANA01	32	7	2	0	0	1	24	11	0	0	2	0	31	10	4	0	2	8	27	8	0	0	2	0
20160717	KCA	AL	91	DET	AL	92	2	4	51	DET05	32	6	1	0	0	2	24	10	1	0	2	0	34	11	2	1	1	2	27	12	0	0	0	0
20160717	CLE	AL	91	MIN	AL	91	6	1	54	MIN04	37	13	3	0	3	6	27	9	0	0	0	0	33	6	1	0	1	1	27	12	0	0	1	0
20160717	BOS	AL	90	NYA	AL	91	1	3	51	NYC21	29	3	1	0	1	1	24	12	1	0	0	0	35	11	3	0	0	3	27	5	1	0	1	0
20160717	TOR	AL	94	OAK	AL	92	5	3	54	OAK01	37	10	2	0	1	4	27	9	0	0	1	0	34	8	1	0	1	3	27	6	1	0	0	0
20160717	HOU	AL	92	SEA	AL	92	8	1	54	SEA03	38	11	4	0	2	7	27	13	0	0	5	0	29	7	1	0	0	1	27	13	3	0	1	0
20160717	BAL	AL	90	TBA	AL	91	2	5	51	STP01	34	8	2	0	1	2	24	6	0	0	1	0	29	6	0	0	4	5	27	4	0	0	0	0
20160717	LAN	NL	94	ARI	NL	93	5	6	51	PHO01	37	11	4	0	1	5	24	11	0	0	1	0	32	9	3	0	1	5	27	11	0	0	2	0
20160717	COL	NL	91	ATL	NL	92	0	1	53	ATL02	27	4	1	0	0	0	26	9	0	0	1	0	30	7	0	0	0	1	27	14	0	0	2	0
20160717	TEX	AL	93	CHN	NL	91	4	1	54	CHI11	32	6	1	0	1	4	27	4	1	0	1	0	31	4	1	0	0	1	27	9	0	0	0	0
20160717	MIL	NL	90	CIN	NL	92	0	1	53	CIN09	31	4	1	0	0	0	26	11	0	1	1	0	28	4	0	0	0	0	27	8	1	0	0	0
20160717	NYN	NL	91	PHI	NL	93	5	0	54	PHI13	34	8	1	1	2	5	27	10	0	0	1	0	27	1	0	0	0	0	27	8	1	0	0	0
20160717	SFN	NL	93	SDN	NL	92	3	5	51	SAN02	30	2	0	0	1	3	24	9	1	0	1	0	34	10	1	1	3	5	27	9	2	1	1	0
20160717	MIA	NL	91	SLN	NL	91	6	3	54	STL10	38	13	4	0	0	6	27	4	1	0	0	0	31	4	2	0	1	1	27	9	0	0	0	0
20160717	PIT	NL	92	WAS	NL	93	2	1	108	WAS11	62	12	6	0	1	2	54	18	0	0	3	0	57	8	0	0	1	1	54	19	0	0	1	0
20160718	TEX	AL	94	ANA	AL	93	5	9	51	ANA01	34	8	2	0	3	5	24	12	1	0	3	0	31	9	1	0	2	9	27	9	1	0	1	0
20160718	MIN	AL	92	DET	AL	93	0	1	51	DET05	28	3	1	0	0	0	24	10	0	0	2	0	25	3	0	0	1	1	27	12	0	0	2	0
20160718	CLE	AL	92	KCA	AL	92	3	7	51	KAN06	32	7	2	0	1	3	24	13	0	0	1	0	30	10	2	1	1	7	27	11	0	0	2	0
20160718	BAL	AL	91	NYA	AL	92	1	2	51	NYC21	30	5	0	0	1	1	24	7	0	0	0	0	29	7	2	0	1	2	27	12	1	0	1	0
20160718	HOU	AL	93	OAK	AL	93	4	7	51	OAK01	36	10	2	1	1	3	24	7	0	0	1	0	34	11	4	0	1	7	27	13	2	0	1	0
20160718	CHA	AL	92	SEA	AL	93	3	4	53	SEA03	36	11	1	0	2	3	26	9	0	0	2	0	28	4	0	0	1	4	27	9	1	0	1	0
20160718	NYN	NL	92	CHN	NL	92	1	5	51	CHI11	30	6	0	0	1	1	24	6	1	0	0	0	31	10	3	0	1	5	27	13	0	0	2	0
20160718	ATL	NL	93	CIN	NL	93	2	8	51	CIN09	35	9	3	0	1	2	24	9	1	0	2	0	35	12	0	0	3	8	27	12	0	0	0	0
20160718	TBA	AL	92	COL	NL	92	4	7	51	DEN02	32	6	1	3	0	4	24	12	1	0	3	0	32	12	2	0	1	6	27	13	0	0	1	0
20160718	MIA	NL	92	PHI	NL	94	3	2	66	PHI13	36	6	1	0	1	3	33	8	0	0	1	0	35	4	1	0	1	2	33	15	0	0	1	0
20160718	SDN	NL	93	SLN	NL	92	2	10	51	STL10	34	7	3	0	1	2	24	5	1	0	1	0	36	13	1	1	3	9	27	6	2	0	0	0
20160719	TEX	AL	95	ANA	AL	94	6	8	51	ANA01	40	13	1	0	3	6	24	12	0	0	2	0	31	10	1	1	3	8	27	9	1	0	0	0
20160719	SFN	NL	94	BOS	AL	91	0	4	51	BOS07	29	5	0	0	0	0	24	8	1	0	0	0	29	4	0	0	2	4	27	10	0	0	3	0
20160719	MIN	AL	93	DET	AL	94	6	2	54	DET05	34	10	1	0	1	6	27	10	1	0	0	0	32	6	0	0	0	2	27	8	0	0	0	0
20160719	CLE	AL	93	KCA	AL	93	7	3	54	KAN06	36	12	1	0	2	7	27	8	0	1	0	0	34	8	0	0	0	2	27	11	0	0	2	0
20160719	BAL	AL	92	NYA	AL	93	1	7	51	NYC21	30	4	1	0	0	1	24	13	1	0	2	0	27	7	1	0	2	7	27	7	0	0	1	0
20160719	HOU	AL	94	OAK	AL	94	3	4	59	OAK01	39	10	2	1	1	3	29	13	1	1	2	0	37	11	5	0	0	4	30	10	1	0	0	0
20160719	CHA	AL	93	SEA	AL	94	6	1	54	SEA03	33	10	1	0	3	6	27	9	1	0	1	0	32	6	0	0	1	1	27	15	0	0	3	0
20160719	TOR	AL	95	ARI	NL	94	5	1	54	PHO01	35	8	0	0	1	5	27	15	0	0	2	0	31	6	2	0	0	1	27	11	2	0	0	0
20160719	NYN	NL	93	CHN	NL	93	2	1	54	CHI11	34	8	0	1	0	2	27	12	1	0	1	0	34	9	3	0	0	0	27	9	0	0	0	0
20160719	ATL	NL	94	CIN	NL	94	5	4	66	CIN09	39	10	0	0	1	4	33	19	1	0	2	0	41	12	3	0	1	4	33	14	2	0	3	0
20160719	TBA	AL	93	COL	NL	93	10	1	54	DEN02	38	13	5	0	2	10	27	8	1	0	0	0	30	4	1	0	1	1	27	15	0	0	2	0
20160719	MIA	NL	93	PHI	NL	95	2	1	60	PHI13	34	7	1	0	1	2	30	15	1	0	0	0	35	5	0	0	1	1	30	12	0	0	2	0
20160719	MIL	NL	91	PIT	NL	93	2	3	51	PIT08	33	7	1	0	0	2	24	15	3	0	1	0	29	5	0	2	0	2	27	12	1	0	2	0
20160719	LAN	NL	95	WAS	NL	94	8	4	54	WAS11	39	13	2	0	2	8	27	9	0	0	0	0	34	7	3	1	1	4	27	8	2	1	1	0
20160720	TEX	AL	96	ANA	AL	95	4	7	51	ANA01	36	10	2	1	2	4	24	11	1	0	1	0	32	12	2	0	1	6	27	9	1	0	0	0
20160720	SFN	NL	95	BOS	AL	92	7	11	51	BOS07	41	15	1	0	2	7	24	9	0	0	0	0	40	16	4	1	5	11	27	6	0	0	1	0
20160720	MIN	AL	94	DET	AL	95	4	1	54	DET05	32	4	0	0	3	4	27	7	0	0	1	0	35	9	1	0	1	1	27	9	1	0	0	0
20160720	CLE	AL	94	KCA	AL	94	11	4	54	KAN06	37	10	1	0	5	11	27	11	0	0	0	0	34	7	5	0	0	4	27	5	0	0	0	0
20160720	BAL	AL	93	NYA	AL	94	0	5	51	NYC21	32	5	1	0	0	0	24	9	0	0	1	0	27	6	0	2	2	5	27	7	1	0	0	0
20160720	HOU	AL	95	OAK	AL	95	7	0	54	OAK01	38	10	3	1	0	7	27	2	1	0	1	0	31	4	1	0	0	0	27	5	1	0	0	0
20160720	CHA	AL	94	SEA	AL	95	5	6	64	SEA03	43	10	2	1	1	5	31	10	0	0	2	0	37	9	2	0	4	6	33	12	0	0	0	0
20160720	TOR	AL	96	ARI	NL	95	10	4	54	PHO01	39	13	5	1	2	10	27	14	1	0	2	0	36	11	1	0	1	3	27	11	3	0	0	0
20160720	NYN	NL	94	CHN	NL	94	2	6	51	CHI11	33	9	2	0	1	2	24	8	0	0	0	0	34	11	2	0	2	6	27	10	0	0	2	0
20160720	ATL	NL	95	CIN	NL	95	3	6	51	CIN09	35	9	2	0	2	3	24	6	0	0	1	0	34	12	0	0	2	6	27	10	0	0	1	0
20160720	TBA	AL	94	COL	NL	94	11	3	54	DEN02	42	16	4	1	0	8	27	8	1	0	0	0	34	8	1	0	0	3	27	10	1	0	1	0
20160720	MIA	NL	94	PHI	NL	96	1	4	51	PHI13	31	5	0	0	1	1	24	8	0	0	0	0	34	12	1	0	1	4	27	10	1	0	2	0
20160720	MIL	NL	92	PIT	NL	94	9	5	54	PIT08	34	12	2	1	0	9	27	11	1	0	0	0	36	11	6	0	0	5	27	8	0	0	3	0
20160720	SDN	NL	94	SLN	NL	93	2	4	51	STL10	30	4	1	0	1	2	24	9	0	0	2	0	30	9	1	0	3	4	27	13	0	0	1	0
20160720	SDN	NL	95	SLN	NL	94	2	3	51	STL10	34	7	1	0	2	2	24	6	0	0	0	0	31	7	1	0	2	3	27	12	0	0	0	0
20160720	LAN	NL	96	WAS	NL	95	1	8	51	WAS11	30	4	2	0	0	1	24	6	0	0	0	0	33	9	2	1	4	7	27	8	1	0	1	0
20160721	MIN	AL	95	BOS	AL	93	2	13	51	BOS07	32	5	3	0	0	1	24	13	1	0	2	0	39	17	5	0	3	12	27	8	1	0	0	0
20160721	DET	AL	96	CHA	AL	95	2	1	39	CHI12	28	7	0	0	2	2	18	9	0	0	2	0	24	8	1	0	0	1	21	4	0	0	0	0
20160721	BAL	AL	94	NYA	AL	95	4	1	54	NYC21	36	9	1	0	0	4	27	11	0	0	2	0	30	5	1	0	0	1	27	16	1	0	0	0
20160721	TBA	AL	95	OAK	AL	96	7	3	54	OAK01	35	10	1	0	2	7	27	8	0	0	0	0	32	5	0	0	1	3	27	10	0	0	0	0
20160721	ATL	NL	96	COL	NL	95	3	7	51	DEN02	32	7	4	0	0	3	24	11	0	0	0	0	30	8	1	0	2	7	27	14	0	0	1	0
20160721	MIA	NL	95	PHI	NL	97	9	3	54	PHI13	42	16	4	1	1	7	27	9	1	0	0	0	31	3	0	0	2	3	27	11	2	0	1	0
20160721	MIL	NL	93	PIT	NL	95	3	5	51	PIT08	33	5	1	0	1	3	24	18	1	0	2	0	33	11	1	0	1	5	27	12	2	0	0	0
20160721	SDN	NL	96	SLN	NL	95	5	6	52	STL10	35	10	4	0	1	5	25	8	0	0	0	0	34	10	5	0	1	6	27	10	1	0	1	0
20160721	LAN	NL	97	WAS	NL	96	6	3	54	WAS11	35	8	2	0	2	6	27	5	0	0	0	0	36	10	2	0	0	3	27	5	0	1	0	0
20160722	CLE	AL	95	BAL	AL	95	1	5	51	BAL12	34	8	2	0	0	0	24	8	0	0	2	0	30	10	0	0	2	5	27	9	0	1	2	0
20160722	MIN	AL	96	BOS	AL	94	2	1	54	BOS07	34	10	1	0	1	2	27	13	1	0	3	0	30	4	0	0	1	1	27	10	1	0	1	0
20160722	DET	AL	97	CHA	AL	96	7	5	54	CHI12	37	11	4	0	0	6	27	15	1	0	1	0	35	8	2	0	1	5	27	12	3	0	1	0
20160722	ANA	AL	96	HOU	AL	96	1	2	51	HOU03	30	5	0	0	0	1	24	4	1	0	0	0	30	7	0	1	0	2	27	13	0	2	2	0
20160722	TEX	AL	97	KCA	AL	95	1	3	51	KAN06	31	5	0	0	1	1	24	6	2	0	1	0	31	8	0	1	1	3	27	8	0	0	1	0
20160722	SFN	NL	96	NYA	AL	96	2	3	51	NYC21	36	9	3	0	0	1	24	1	4	0	0	0	32	8	1	0	0	2	27	4	1	0	1	0
20160722	TBA	AL	96	OAK	AL	97	0	1	76	OAK01	44	7	0	0	0	0	37	18	1	0	2	0	43	10	1	0	0	1	39	13	0	0	1	0
20160722	SEA	AL	96	TOR	AL	97	2	1	54	TOR02	36	9	3	1	0	2	27	11	0	0	1	0	30	4	1	0	1	1	27	10	0	0	0	0
20160722	ARI	NL	96	CIN	NL	96	2	6	51	CIN09	30	5	3	0	1	2	24	9	0	1	2	0	30	8	2	0	2	6	27	5	0	0	1	0
20160722	ATL	NL	97	COL	NL	96	3	4	51	DEN02	32	9	2	1	1	3	24	8	0	0	0	0	30	8	1	1	2	4	27	12	1	0	1	0
20160722	NYN	NL	95	MIA	NL	96	5	3	54	MIA02	34	9	3	0	1	5	27	11	1	0	1	0	33	7	3	0	1	3	27	8	0	1	0	0
20160722	CHN	NL	95	MIL	NL	94	5	2	54	MIL06	33	8	2	1	1	5	27	8	1	0	0	0	30	4	2	0	1	2	27	12	2	0	1	0
20160722	PHI	NL	98	PIT	NL	96	4	0	54	PIT08	37	11	3	0	1	4	27	8	0	0	1	0	28	3	1	0	0	0	27	11	0	0	1	0
20160722	LAN	NL	98	SLN	NL	96	3	4	94	STL10	60	14	3	0	2	3	46	16	1	0	1	0	53	8	1	0	2	3	48	15	0	0	1	0
20160722	SDN	NL	97	WAS	NL	97	5	3	54	WAS11	31	6	0	0	2	5	27	13	1	0	0	0	34	6	0	0	2	3	27	8	1	0	1	0
20160723	CLE	AL	96	BAL	AL	96	2	5	51	BAL12	31	7	2	0	0	2	24	10	0	0	1	0	33	10	0	0	2	5	27	10	0	0	3	0
20160723	MIN	AL	97	BOS	AL	95	11	9	54	BOS07	42	19	3	2	1	10	27	11	1	0	1	0	40	15	4	0	1	8	27	9	1	1	2	0
20160723	DET	AL	98	CHA	AL	97	3	4	53	CHI12	35	8	1	0	1	3	26	7	1	0	1	0	32	7	1	0	1	4	27	10	2	0	1	0
20160723	ANA	AL	97	HOU	AL	97	2	7	51	HOU03	32	6	1	0	1	2	24	8	0	0	0	0	32	10	2	0	3	7	27	8	0	0	1	0
20160723	TEX	AL	98	KCA	AL	96	7	4	54	KAN06	33	8	2	0	2	7	27	6	3	0	2	0	36	9	2	0	0	4	27	10	1	0	0	0
20160723	SFN	NL	97	NYA	AL	97	2	1	72	NYC21	43	9	3	0	1	2	36	14	2	1	1	0	43	9	0	0	0	0	36	15	0	0	1	0
20160723	TBA	AL	97	OAK	AL	98	3	4	53	OAK01	34	9	2	0	0	3	26	8	1	0	1	0	33	8	1	0	2	4	27	16	0	0	2	0
20160723	SEA	AL	97	TOR	AL	98	14	5	54	TOR02	42	19	2	0	3	12	27	13	0	0	0	0	34	8	1	0	3	5	27	13	0	1	4	0
20160723	ARI	NL	97	CIN	NL	97	1	6	51	CIN09	31	4	0	0	0	1	24	6	1	0	1	0	34	10	3	0	1	4	27	12	0	0	0	0
20160723	ATL	NL	98	COL	NL	97	4	8	51	DEN02	33	9	1	1	0	4	24	11	0	0	0	0	31	7	1	0	2	8	27	15	1	0	2	0
20160723	NYN	NL	96	MIA	NL	97	2	7	51	MIA02	36	10	1	0	0	2	24	10	2	0	1	0	37	15	2	0	1	7	27	9	0	0	0	0
20160723	CHN	NL	96	MIL	NL	95	1	6	51	MIL06	32	6	1	0	0	1	24	12	1	0	1	0	29	8	1	0	3	6	27	7	0	0	1	0
20160723	PHI	NL	99	PIT	NL	97	4	7	51	PIT08	40	12	0	1	0	4	24	4	0	0	0	0	31	8	1	1	0	7	27	12	2	0	1	0
20160723	LAN	NL	99	SLN	NL	97	7	2	54	STL10	37	13	2	0	1	6	27	14	1	0	1	0	31	6	0	0	1	2	27	14	1	0	0	0
20160723	SDN	NL	98	WAS	NL	98	2	3	52	WAS11	33	6	2	1	1	2	25	10	1	0	0	0	30	8	2	1	0	3	27	4	0	0	0	0
